date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:25	442/442	---M--	200	added ('OK')	image/svg+xml	etag:%22660197d-1ba-5b43ea0a9ae00%22	https://codervent.com/etrans/demo/assets/flags/4x3/bf.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bf.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:25	454/454	---M--	200	added ('OK')	image/svg+xml	etag:%22660187d-1c6-5b43e9c7d9080%22	https://codervent.com/etrans/demo/assets/flags/1x1/bf.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bf.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:25	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22660197e-138-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bg.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bg.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:25	316/316	---M--	200	added ('OK')	image/svg+xml	etag:%22660187e-13c-5b43e9c7d9080%22	https://codervent.com/etrans/demo/assets/flags/1x1/bg.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bg.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:25	621/621	---M--	200	added ('OK')	image/svg+xml	etag:%22660197f-26d-5b43ea0a9ae00%22	https://codervent.com/etrans/demo/assets/flags/4x3/bh.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bh.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:26	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%22660187f-2b0-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bh.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bh.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:26	1332/1332	---M--	200	added ('OK')	image/svg+xml	etag:%226601980-534-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bi.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bi.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:26	1263/1263	---M--	200	added ('OK')	image/svg+xml	etag:%226601880-4ef-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bi.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bi.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:26	517/517	---M--	200	added ('OK')	image/svg+xml	etag:%226601981-205-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bj.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bj.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:27	518/518	---M--	200	added ('OK')	image/svg+xml	etag:%226601881-206-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bj.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bj.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:27	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%226601982-142-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bl.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bl.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:27	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%226601882-138-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bl.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bl.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:27	32207/32207	---M--	200	added ('OK')	image/svg+xml	etag:%226601983-7dcf-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:27	31719/31719	---M--	200	added ('OK')	image/svg+xml	etag:%226601883-7be7-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:28	21852/21852	---M--	200	added ('OK')	image/svg+xml	etag:%226601984-555c-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bn.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bn.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:28	22157/22157	---M--	200	added ('OK')	image/svg+xml	etag:%226601884-568d-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bn.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bn.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:28	190212/190212	---M--	200	added ('OK')	image/svg+xml	etag:%226601985-2e704-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bo.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bo.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:30	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%226601986-e8-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/bq.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bq.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:30	191245/191245	---M--	200	added ('OK')	image/svg+xml	etag:%226601885-2eb0d-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bo.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bo.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:30	236/236	---M--	200	added ('OK')	image/svg+xml	etag:%226601886-ec-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/bq.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bq.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:30	12503/12503	---M--	200	added ('OK')	image/svg+xml	etag:%226601987-30d7-5b43ea08b2980%22	https://codervent.com/etrans/demo/assets/flags/4x3/br.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/br.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:30	12252/12252	---M--	200	added ('OK')	image/svg+xml	etag:%226601887-2fdc-5b43e9c5f0c00%22	https://codervent.com/etrans/demo/assets/flags/1x1/br.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/br.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:31	609/609	---M--	200	added ('OK')	image/svg+xml	etag:%226601988-261-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/bs.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bs.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:31	659/659	---M--	200	added ('OK')	image/svg+xml	etag:%226601888-293-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/bs.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bs.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:31	38284/38284	---M--	200	added ('OK')	image/svg+xml	etag:%226601989-958c-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/bt.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bt.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:31	38554/38554	---M--	200	added ('OK')	image/svg+xml	etag:%226601889-969a-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/bt.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bt.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:31	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22660198a-288-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/bv.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bv.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:32	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22660188a-288-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/bv.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bv.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:32	268/268	---M--	200	added ('OK')	image/svg+xml	etag:%22660198b-10c-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/bw.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bw.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:32	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%22660188b-124-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/bw.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bw.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:32	9127/9127	---M--	200	added ('OK')	image/svg+xml	etag:%22660198c-23a7-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/by.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/by.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:32	9048/9048	---M--	200	added ('OK')	image/svg+xml	etag:%22660188c-2358-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/by.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/by.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:33	76277/76277	---M--	200	added ('OK')	image/svg+xml	etag:%22660198d-129f5-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/bz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/bz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:33	76899/76899	---M--	200	added ('OK')	image/svg+xml	etag:%22660188d-12c63-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/bz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/bz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:33	964/964	---M--	200	added ('OK')	image/svg+xml	etag:%22660198e-3c4-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/ca.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ca.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:33	964/964	---M--	200	added ('OK')	image/svg+xml	etag:%22660188e-3c4-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/ca.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/ca.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:34	4344/4344	---M--	200	added ('OK')	image/svg+xml	etag:%22660198f-10f8-5b43ea06ca500%22	https://codervent.com/etrans/demo/assets/flags/4x3/cc.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cc.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:34	4325/4325	---M--	200	added ('OK')	image/svg+xml	etag:%22660188f-10e5-5b43e9c408780%22	https://codervent.com/etrans/demo/assets/flags/1x1/cc.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cc.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:34	357/357	---M--	200	added ('OK')	image/svg+xml	etag:%226601990-165-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cd.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cd.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:34	524/524	---M--	200	added ('OK')	image/svg+xml	etag:%226601890-20c-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cd.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cd.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:34	772/772	---M--	200	added ('OK')	image/svg+xml	etag:%226601991-304-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cf.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cf.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:35	694/694	---M--	200	added ('OK')	image/svg+xml	etag:%226601891-2b6-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cf.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cf.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:35	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%226601992-1f8-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cg.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cg.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:35	519/519	---M--	200	added ('OK')	image/svg+xml	etag:%226601892-207-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cg.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cg.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:35	333/333	---M--	200	added ('OK')	image/svg+xml	etag:%226601993-14d-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/ch.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ch.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:35	351/351	---M--	200	added ('OK')	image/svg+xml	etag:%226601893-15f-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/ch.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/ch.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:36	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%226601994-12b-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/ci.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ci.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:36	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%226601894-138-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/ci.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/ci.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:36	2648/2648	---M--	200	added ('OK')	image/svg+xml	etag:%226601995-a58-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/ck.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ck.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:36	2535/2535	---M--	200	added ('OK')	image/svg+xml	etag:%226601895-9e7-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/ck.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/ck.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:37	636/636	---M--	200	added ('OK')	image/svg+xml	etag:%226601996-27c-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cl.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cl.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:37	666/666	---M--	200	added ('OK')	image/svg+xml	etag:%226601896-29a-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cl.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cl.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:37	862/862	---M--	200	added ('OK')	image/svg+xml	etag:%226601997-35e-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:37	862/862	---M--	200	added ('OK')	image/svg+xml	etag:%226601897-35e-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:37	859/859	---M--	200	added ('OK')	image/svg+xml	etag:%226601998-35b-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/cn.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cn.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:38	803/803	---M--	200	added ('OK')	image/svg+xml	etag:%226601898-323-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/cn.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cn.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:38	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%226601999-12b-5b43ea04e2080%22	https://codervent.com/etrans/demo/assets/flags/4x3/co.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/co.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:38	315/315	---M--	200	added ('OK')	image/svg+xml	etag:%226601899-13b-5b43e9c220300%22	https://codervent.com/etrans/demo/assets/flags/1x1/co.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/co.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:38	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%22660199a-136-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cr.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cr.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:38	327/327	---M--	200	added ('OK')	image/svg+xml	etag:%22660189a-147-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cr.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cr.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:39	683/683	---M--	200	added ('OK')	image/svg+xml	etag:%22660199b-2ab-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cu.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cu.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:39	639/639	---M--	200	added ('OK')	image/svg+xml	etag:%22660189b-27f-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cu.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cu.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:39	1720/1720	---M--	200	added ('OK')	image/svg+xml	etag:%22660199c-6b8-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cv.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cv.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:39	1664/1664	---M--	200	added ('OK')	image/svg+xml	etag:%22660189c-680-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cv.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cv.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:40	719/719	---M--	200	added ('OK')	image/svg+xml	etag:%22660199d-2cf-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cw.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cw.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:40	725/725	---M--	200	added ('OK')	image/svg+xml	etag:%22660189d-2d5-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cw.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cw.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:40	3503/3503	---M--	200	added ('OK')	image/svg+xml	etag:%22660199e-daf-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cx.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cx.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:40	3519/3519	---M--	200	added ('OK')	image/svg+xml	etag:%22660189e-dbf-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cx.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cx.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:40	10075/10075	---M--	200	added ('OK')	image/svg+xml	etag:%22660199f-275b-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cy.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cy.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:41	10147/10147	---M--	200	added ('OK')	image/svg+xml	etag:%22660189f-27a3-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cy.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cy.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:41	501/501	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a0-1f5-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/cz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/cz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:41	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a0-1f9-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/cz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/cz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:41	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a1-e1-5b43ea0111780%22	https://codervent.com/etrans/demo/assets/flags/4x3/de.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/de.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:42	250/250	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a1-fa-5b43e9c037e80%22	https://codervent.com/etrans/demo/assets/flags/1x1/de.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/de.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:42	642/642	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a2-282-5b43ea0111780%22	https://codervent.com/etrans/demo/assets/flags/4x3/dj.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/dj.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:42	658/658	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a2-292-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/dj.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/dj.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:42	254/254	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a3-fe-5b43ea0111780%22	https://codervent.com/etrans/demo/assets/flags/4x3/dk.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/dk.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:42	248/248	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a3-f8-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/dk.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/dk.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:43	20591/20591	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a4-506f-5b43ea0111780%22	https://codervent.com/etrans/demo/assets/flags/4x3/dm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/dm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:43	21095/21095	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a4-5267-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/dm.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/dm.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:43	473433/473433	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a5-73959-5b43ea02f9c00%22	https://codervent.com/etrans/demo/assets/flags/4x3/do.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/do.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:44	306/306	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a6-132-5b43e9ff29300%22	https://codervent.com/etrans/demo/assets/flags/4x3/dz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/dz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:44	460326/460326	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a5-70626-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/do.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/do.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:44	332/332	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a6-14c-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/dz.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/dz.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:44	38573/38573	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a7-96ad-5b43ea0111780%22	https://codervent.com/etrans/demo/assets/flags/4x3/ec.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ec.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:45	39222/39222	---M--	200	added ('OK')	image/svg+xml	etag:%2266018a7-9936-5b43e9be4fa00%22	https://codervent.com/etrans/demo/assets/flags/1x1/ec.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/1x1/ec.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
19:55:45	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2266019a8-14b-5b43e9ff29300%22	https://codervent.com/etrans/demo/assets/flags/4x3/ee.svg	C:/My%20Web%20Sites/de/codervent.com/etrans/demo/assets/flags/4x3/ee.svg	(from https://codervent.com/etrans/demo/assets/css/icons.css)
